时间(s),X坐标(m),Y坐标(m)
480.6317,-1.166399223,2.706093351
480.8317,-1.169214602,2.696095049
481.0317,-1.171990252,2.686084401
481.2317,-1.17472612,2.676061564
481.4317,-1.177422153,2.666026696
481.6317,-1.180078298,2.655979956
481.8317,-1.182694503,2.645921503
482.0317,-1.185270717,2.635851494
482.2317,-1.18780689,2.625770089
482.4317,-1.190302971,2.615677448
482.6317,-1.192758912,2.605573729
482.8317,-1.195174663,2.595459093
483.0317,-1.197550176,2.585333699
483.2317,-1.199885405,2.575197707
483.4317,-1.202180302,2.565051277
483.6317,-1.204434821,2.554894571
483.8317,-1.206648917,2.544727749
484.0317,-1.208822545,2.534550972
484.2317,-1.21095566,2.5243644
484.4317,-1.21304822,2.514168195
484.6317,-1.21510018,2.503962519
484.8317,-1.217111499,2.493747533
485.0317,-1.219082136,2.483523399
485.2317,-1.221012048,2.47329028
485.4317,-1.222901197,2.463048336
485.6317,-1.224749541,2.452797732
485.8317,-1.226557042,2.442538629
486.0317,-1.228323662,2.43227119
486.2317,-1.230049363,2.421995578
486.4317,-1.231734108,2.411711956
486.6317,-1.233377859,2.401420487
486.8317,-1.234980582,2.391121335
487.0317,-1.236542242,2.380814664
487.2317,-1.238062803,2.370500637
487.4317,-1.239542231,2.360179417
487.6317,-1.240980495,2.34985117
487.8317,-1.242377561,2.339516059
488.0317,-1.243733396,2.329174249
488.2317,-1.245047971,2.318825904
488.4317,-1.246321254,2.308471188
488.6317,-1.247553216,2.298110268
488.8317,-1.248743826,2.287743306
489.0317,-1.249893058,2.277370469
489.2317,-1.251000881,2.266991922
489.4317,-1.252067271,2.25660783
489.6317,-1.253092198,2.246218358
489.8317,-1.254075639,2.235823672
490.0317,-1.255017567,2.225423938
490.2317,-1.255917957,2.215019321
490.4317,-1.256776786,2.204609988
490.6317,-1.257594031,2.194196104
490.8317,-1.258369668,2.183777836
491.0317,-1.259103676,2.17335535
491.2317,-1.259796034,2.162928811
491.4317,-1.26044672,2.152498388
491.6317,-1.261055715,2.142064246
491.8317,-1.261622999,2.131626551
492.0317,-1.262148554,2.121185471
492.2317,-1.262632362,2.110741173
492.4317,-1.263074405,2.100293823
492.6317,-1.263474667,2.089843589
492.8317,-1.263833131,2.079390637
493.0317,-1.264149783,2.068935135
493.2317,-1.264424608,2.05847725
493.4317,-1.264657591,2.04801715
493.6317,-1.264848719,2.037555001
493.8317,-1.26499798,2.027090972
494.0317,-1.265105362,2.016625229
494.2317,-1.265170854,2.006157941
494.4317,-1.265194444,1.995689275
494.6317,-1.265176123,1.9852194
494.8317,-1.265115881,1.974748481
495.0317,-1.26501371,1.964276689
495.2317,-1.264869602,1.95380419
495.4317,-1.26468355,1.943331152
495.6317,-1.264455546,1.932857744
495.8317,-1.264185586,1.922384134
496.0317,-1.263873664,1.911910489
496.2317,-1.263519774,1.901436978
496.4317,-1.263123914,1.890963769
496.6317,-1.26268608,1.880491031
496.8317,-1.262206269,1.87001893
497.0317,-1.26168448,1.859547637
497.2317,-1.261120712,1.849077318
497.4317,-1.260514963,1.838608143
497.6317,-1.259867234,1.828140279
497.8317,-1.259177526,1.817673896
498.0317,-1.258445839,1.80720916
498.2317,-1.257672178,1.796746242
498.4317,-1.256856543,1.786285308
498.6317,-1.255998939,1.775826529
498.8317,-1.25509937,1.765370071
499.0317,-1.254157841,1.754916103
499.2317,-1.253174357,1.744464794
499.4317,-1.252148924,1.734016312
499.6317,-1.25108155,1.723570826
499.8317,-1.249972242,1.713128504
500.0317,-1.248821007,1.702689513
500.2317,-1.247627856,1.692254024
500.4317,-1.246392798,1.681822203
500.6317,-1.245115842,1.671394219
500.8317,-1.243797,1.660970242
501.0317,-1.242436284,1.650550437
501.2317,-1.241033705,1.640134975
501.4317,-1.239589278,1.629724023
501.6317,-1.238103014,1.619317749
501.8317,-1.236574929,1.608916322
502.0317,-1.235005038,1.59851991
502.2317,-1.233393356,1.58812868
502.4317,-1.2317399,1.577742801
502.6317,-1.230044687,1.56736244
502.8317,-1.228307734,1.556987766
503.0317,-1.22652906,1.546618946
503.2317,-1.224708683,1.536256148
503.4317,-1.222846624,1.52589954
503.6317,-1.220942903,1.51554929
503.8317,-1.218997541,1.505205564
504.0317,-1.21701056,1.494868532
504.2317,-1.214981982,1.484538359
504.4317,-1.212911831,1.474215215
504.6317,-1.210800129,1.463899265
504.8317,-1.208646902,1.453590677
505.0317,-1.206452174,1.443289618
505.2317,-1.204215972,1.432996256
505.4317,-1.201938322,1.422710757
505.6317,-1.199619251,1.412433289
505.8317,-1.197258786,1.402164017
506.0317,-1.194856957,1.39190311
506.2317,-1.192413792,1.381650733
506.4317,-1.189929321,1.371407053
506.6317,-1.187403575,1.361172236
506.8317,-1.184836585,1.350946449
507.0317,-1.182228383,1.340729858
507.2317,-1.179579001,1.330522629
507.4317,-1.176888472,1.320324928
507.6317,-1.17415683,1.310136921
507.8317,-1.17138411,1.299958774
508.0317,-1.168570348,1.289790652
508.2317,-1.165715577,1.279632721
508.4317,-1.162819836,1.269485146
508.6317,-1.159883162,1.259348092
508.8317,-1.156905592,1.249221725
509.0317,-1.153887164,1.23910621
509.2317,-1.150827919,1.229001711
509.4317,-1.147727895,1.218908393
509.6317,-1.144587134,1.208826421
509.8317,-1.141405676,1.198755959
510.0317,-1.138183564,1.188697171
510.2317,-1.134920839,1.178650223
510.4317,-1.131617545,1.168615276
510.6317,-1.128273727,1.158592496
510.8317,-1.124889427,1.148582046
511.0317,-1.121464692,1.138584089
511.2317,-1.117999567,1.128598789
511.4317,-1.114494099,1.11862631
511.6317,-1.110948335,1.108666813
511.8317,-1.107362322,1.098720462
512.0317,-1.103736109,1.08878742
512.2317,-1.100069746,1.078867848
512.4317,-1.096363281,1.06896191
512.6317,-1.092616766,1.059069767
512.8317,-1.088830251,1.049191581
513.0317,-1.085003789,1.039327515
513.2317,-1.08113743,1.029477729
513.4317,-1.07723123,1.019642385
513.6317,-1.07328524,1.009821644
513.8317,-1.069299516,1.000015667
514.0317,-1.065274113,0.990224615
514.2317,-1.061209085,0.980448648
514.4317,-1.057104491,0.970687927
514.6317,-1.052960385,0.960942612
514.8317,-1.048776826,0.951212862
515.0317,-1.044553873,0.941498839
515.2317,-1.040291584,0.9318007
515.4317,-1.035990018,0.922118605
515.6317,-1.031649236,0.912452714
515.8317,-1.027269299,0.902803185
516.0317,-1.022850267,0.893170177
516.2317,-1.018392204,0.883553848
516.4317,-1.013895171,0.873954356
516.6317,-1.009359233,0.86437186
516.8317,-1.004784453,0.854806516
517.0317,-1.000170896,0.845258483
517.2317,-0.995518627,0.835727917
517.4317,-0.990827712,0.826214976
517.6317,-0.986098217,0.816719815
517.8317,-0.981330211,0.807242593
518.0317,-0.97652376,0.797783464
518.2317,-0.971678934,0.788342585
518.4317,-0.966795801,0.778920111
518.6317,-0.961874431,0.769516198
518.8317,-0.956914894,0.760131001
519.0317,-0.951917262,0.750764675
519.2317,-0.946881605,0.741417374
519.4317,-0.941807997,0.732089254
519.6317,-0.936696511,0.722780467
519.8317,-0.931547218,0.713491167
520.0317,-0.926360195,0.704221509
520.2317,-0.921135515,0.694971646
520.4317,-0.915873254,0.685741729
520.6317,-0.910573488,0.676531913
520.8317,-0.905236293,0.667342349
521.0317,-0.899861747,0.65817319
521.2317,-0.894449928,0.649024587
521.4317,-0.889000914,0.639896692
521.6317,-0.883514784,0.630789656
521.8317,-0.877991617,0.62170363
522.0317,-0.872431495,0.612638764
522.2317,-0.866834498,0.603595209
522.4317,-0.861200708,0.594573115
522.6317,-0.855530206,0.585572631
522.8317,-0.849823076,0.576593907
523.0317,-0.8440794,0.567637092
523.2317,-0.838299264,0.558702334
523.4317,-0.832482751,0.549789782
523.6317,-0.826629946,0.540899585
523.8317,-0.820740936,0.532031889
524.0317,-0.814815807,0.523186842
524.2317,-0.808854645,0.514364591
524.4317,-0.802857538,0.505565284
524.6317,-0.796824575,0.496789065
524.8317,-0.790755845,0.488036083
525.0317,-0.784651436,0.479306481
525.2317,-0.778511438,0.470600406
525.4317,-0.772335943,0.461918003
525.6317,-0.766125041,0.453259416
525.8317,-0.759878824,0.44462479
526.0317,-0.753597384,0.436014269
526.2317,-0.747280814,0.427427996
526.4317,-0.740929208,0.418866114
526.6317,-0.73454266,0.410328768
526.8317,-0.728121265,0.401816098
527.0317,-0.721665117,0.393328248
527.2317,-0.715174313,0.384865358
527.4317,-0.708648948,0.376427572
527.6317,-0.702089121,0.368015029
527.8317,-0.695494928,0.359627871
528.0317,-0.688866468,0.351266237
528.2317,-0.682203839,0.342930268
528.4317,-0.67550714,0.334620103
528.6317,-0.668776473,0.326335882
528.8317,-0.662011935,0.318077743
529.0317,-0.65521363,0.309845825
529.2317,-0.648381658,0.301640265
529.4317,-0.641516122,0.293461202
529.6317,-0.634617123,0.285308773
529.8317,-0.627684767,0.277183114
530.0317,-0.620719155,0.269084362
530.2317,-0.613720393,0.261012653
530.4317,-0.606688585,0.252968122
530.6317,-0.599623837,0.244950906
530.8317,-0.592526255,0.236961138
531.0317,-0.585395946,0.228998953
531.2317,-0.578233016,0.221064485
531.4317,-0.571037573,0.213157867
531.6317,-0.563809726,0.205279234
531.8317,-0.556549583,0.197428717
532.0317,-0.549257253,0.189606449
532.2317,-0.541932847,0.181812561
532.4317,-0.534576475,0.174047186
532.6317,-0.527188247,0.166310454
532.8317,-0.519768276,0.158602496
533.0317,-0.512316672,0.150923442
533.2317,-0.50483355,0.143273422
533.4317,-0.497319021,0.135652565
533.6317,-0.489773199,0.128061
533.8317,-0.482196198,0.120498855
534.0317,-0.474588134,0.112966259
534.2317,-0.466949121,0.105463338
534.4317,-0.459279275,0.097990221
534.6317,-0.451578712,0.090547033
534.8317,-0.443847548,0.083133901
535.0317,-0.436085902,0.07575095
535.2317,-0.428293891,0.068398306
535.4317,-0.420471633,0.061076094
535.6317,-0.412619247,0.053784438
535.8317,-0.404736852,0.046523461
536.0317,-0.396824568,0.039293288
536.2317,-0.388882516,0.032094041
536.4317,-0.380910815,0.024925842
536.6317,-0.372909589,0.017788814
536.8317,-0.364878957,0.010683078
537.0317,-0.356819044,0.003608756
537.2317,-0.348729971,-0.003434033
537.4317,-0.340611861,-0.010445168
537.6317,-0.33246484,-0.017424529
537.8317,-0.32428903,-0.024371998
538.0317,-0.316084558,-0.031287455
538.2317,-0.307851547,-0.038170783
538.4317,-0.299590124,-0.045021864
538.6317,-0.291300416,-0.05184058
538.8317,-0.282982548,-0.058626816
539.0317,-0.274636649,-0.065380454
539.2317,-0.266262845,-0.072101379
539.4317,-0.257861265,-0.078789477
539.6317,-0.249432038,-0.085444631
539.8317,-0.240975293,-0.092066729
540.0317,-0.232491159,-0.098655656
540.2317,-0.223979766,-0.1052113
540.4317,-0.215441246,-0.111733547
540.6317,-0.206875728,-0.118222285
540.8317,-0.198283345,-0.124677403
541.0317,-0.189664229,-0.13109879
541.2317,-0.181018511,-0.137486336
541.4317,-0.172346325,-0.143839929
541.6317,-0.163647803,-0.15015946
541.8317,-0.154923081,-0.156444821
542.0317,-0.146172291,-0.162695903
542.2317,-0.137395569,-0.168912598
542.4317,-0.12859305,-0.175094799
542.6317,-0.119764868,-0.181242398
542.8317,-0.110911161,-0.187355289
543.0317,-0.102032065,-0.193433367
543.2317,-0.093127716,-0.199476525
543.4317,-0.084198252,-0.20548466
543.6317,-0.07524381,-0.211457667
543.8317,-0.066264529,-0.217395442
544.0317,-0.057260547,-0.223297882
544.2317,-0.048232003,-0.229164885
544.4317,-0.039179038,-0.234996348
544.6317,-0.030101789,-0.24079217
544.8317,-0.021000399,-0.24655225
545.0317,-0.011875008,-0.252276488
545.2317,-0.002725756,-0.257964783
545.4317,0.006447215,-0.263617037
545.6317,0.015643762,-0.269233151
545.8317,0.024863744,-0.274813026
546.0317,0.034107017,-0.280356564
546.2317,0.043373438,-0.28586367
546.4317,0.052662865,-0.291334246
546.6317,0.061975152,-0.296768196
546.8317,0.071310155,-0.302165425
547.0317,0.080667731,-0.307525838
547.2317,0.090047732,-0.312849342
547.4317,0.099450015,-0.318135841
547.6317,0.108874432,-0.323385244
547.8317,0.118320838,-0.328597458
548.0317,0.127789086,-0.33377239
548.2317,0.137279028,-0.33890995
548.4317,0.146790518,-0.344010046
548.6317,0.156323407,-0.349072589
548.8317,0.165877547,-0.354097489
549.0317,0.175452789,-0.359084657
549.2317,0.185048985,-0.364034004
549.4317,0.194665984,-0.368945443
549.6317,0.204303639,-0.373818886
549.8317,0.213961797,-0.378654247
550.0317,0.223640309,-0.38345144
550.2317,0.233339023,-0.388210379
550.4317,0.24305779,-0.392930979
550.6317,0.252796456,-0.397613156
550.8317,0.262554871,-0.402256826
551.0317,0.272332882,-0.406861907
551.2317,0.282130336,-0.411428315
551.4317,0.29194708,-0.415955969
551.6317,0.301782962,-0.420444788
551.8317,0.311637827,-0.424894691
552.0317,0.321511521,-0.429305598
552.2317,0.331403891,-0.433677429
552.4317,0.341314781,-0.438010106
552.6317,0.351244037,-0.44230355
552.8317,0.361191504,-0.446557685
553.0317,0.371157025,-0.450772432
553.2317,0.381140444,-0.454947715
553.4317,0.391141606,-0.459083459
553.6317,0.401160354,-0.463179589
553.8317,0.411196531,-0.467236029
554.0317,0.42124998,-0.471252707
554.2317,0.431320542,-0.475229549
554.4317,0.441408061,-0.479166482
554.6317,0.451512378,-0.483063434
554.8317,0.461633335,-0.486920333
555.0317,0.471770773,-0.49073711
555.2317,0.481924532,-0.494513694
555.4317,0.492094454,-0.498250015
555.6317,0.502280379,-0.501946004
555.8317,0.512482147,-0.505601593
556.0317,0.522699597,-0.509216716
556.2317,0.53293257,-0.512791303
556.4317,0.543180903,-0.51632529
556.6317,0.553444437,-0.519818611
556.8317,0.56372301,-0.5232712
557.0317,0.57401646,-0.526682993
557.2317,0.584324625,-0.530053927
557.4317,0.594647343,-0.533383937
557.6317,0.604984452,-0.536672963
557.8317,0.615335788,-0.539920941
558.0317,0.625701189,-0.543127811
558.2317,0.636080492,-0.546293512
558.4317,0.646473533,-0.549417984
558.6317,0.656880149,-0.552501168
558.8317,0.667300174,-0.555543005
559.0317,0.677733445,-0.558543437
559.2317,0.688179798,-0.561502408
559.4317,0.698639067,-0.56441986
559.6317,0.709111088,-0.567295737
559.8317,0.719595696,-0.570129985
560.0317,0.730092724,-0.572922547
560.2317,0.740602007,-0.575673372
560.4317,0.751123379,-0.578382404
560.6317,0.761656675,-0.581049591
560.8317,0.772201726,-0.583674882
561.0317,0.782758368,-0.586258224
561.2317,0.793326432,-0.588799568
561.4317,0.803905752,-0.591298862
561.6317,0.814496161,-0.593756059
561.8317,0.825097491,-0.596171108
562.0317,0.835709574,-0.598543963
562.2317,0.846332242,-0.600874574
562.4317,0.856965327,-0.603162897
562.6317,0.867608661,-0.605408884
562.8317,0.878262076,-0.607612491
563.0317,0.888925401,-0.609773673
563.2317,0.899598469,-0.611892385
563.4317,0.910281111,-0.613968584
563.6317,0.920973156,-0.616002228
563.8317,0.931674435,-0.617993275
564.0317,0.94238478,-0.619941682
564.2317,0.953104018,-0.621847411
564.4317,0.963831982,-0.62371042
564.6317,0.9745685,-0.62553067
564.8317,0.985313402,-0.627308123
565.0317,0.996066517,-0.62904274
565.2317,1.006827675,-0.630734485
565.4317,1.017596704,-0.632383321
565.6317,1.028373434,-0.633989211
565.8317,1.039157693,-0.635552122
566.0317,1.04994931,-0.637072017
566.2317,1.060748113,-0.638548864
566.4317,1.071553931,-0.639982629
566.6317,1.082366591,-0.64137328
566.8317,1.093185922,-0.642720784
567.0317,1.104011751,-0.644025111
567.2317,1.114843905,-0.645286231
567.4317,1.125682214,-0.646504113
567.6317,1.136526503,-0.647678728
567.8317,1.147376601,-0.648810049
568.0317,1.158232334,-0.649898047
568.2317,1.169093529,-0.650942695
568.4317,1.179960014,-0.651943968
568.6317,1.190831614,-0.652901839
568.8317,1.201708157,-0.653816285
569.0317,1.212589469,-0.654687279
569.2317,1.223475377,-0.655514799
569.4317,1.234365706,-0.656298823
569.6317,1.245260284,-0.657039328
569.8317,1.256158935,-0.657736292
570.0317,1.267061487,-0.658389695
570.2317,1.277967764,-0.658999516
570.4317,1.288877593,-0.659565737
570.6317,1.299790799,-0.660088339
570.8317,1.310707209,-0.660567304
571.0317,1.321626647,-0.661002614
571.2317,1.332548938,-0.661394253
571.4317,1.343473909,-0.661742205
571.6317,1.354401384,-0.662046455
571.8317,1.365331189,-0.662306988
572.0317,1.376263148,-0.662523791
572.2317,1.387197088,-0.662696851
572.4317,1.398132831,-0.662826155
572.6317,1.409070204,-0.662911691
572.8317,1.420009032,-0.66295345
573.0317,1.430949139,-0.662951419
573.2317,1.441890349,-0.66290559
573.4317,1.452832488,-0.662815955
573.6317,1.463775379,-0.662682504
573.8317,1.474718849,-0.66250523
574.0317,1.48566272,-0.662284127
574.2317,1.496606817,-0.662019188
574.4317,1.507550966,-0.661710408
574.6317,1.51849499,-0.661357783
574.8317,1.529438713,-0.660961309
575.0317,1.54038196,-0.660520982
575.2317,1.551324555,-0.660036799
575.4317,1.562266322,-0.65950876
575.6317,1.573207086,-0.658936862
575.8317,1.584146671,-0.658321106
576.0317,1.595084901,-0.657661492
576.2317,1.606021599,-0.65695802
576.4317,1.616956591,-0.656210693
576.6317,1.6278897,-0.655419512
576.8317,1.63882075,-0.654584482
577.0317,1.649749566,-0.653705605
577.2317,1.660675971,-0.652782886
577.4317,1.67159979,-0.651816331
577.6317,1.682520847,-0.650805945
577.8317,1.693438966,-0.649751735
578.0317,1.704353971,-0.648653708
578.2317,1.715265686,-0.647511873
578.4317,1.726173936,-0.646326238
578.6317,1.737078544,-0.645096813
578.8317,1.747979334,-0.643823607
579.0317,1.758876132,-0.642506632
579.2317,1.769768761,-0.6411459
579.4317,1.780657045,-0.639741422
579.6317,1.791540809,-0.638293211
579.8317,1.802419878,-0.636801281
580.0317,1.813294074,-0.635265647
580.2317,1.824163224,-0.633686324
580.4317,1.83502715,-0.632063328
580.6317,1.845885679,-0.630396674
580.8317,1.856738634,-0.62868638
581.0317,1.86758584,-0.626932465
581.2317,1.878427121,-0.625134947
581.4317,1.889262303,-0.623293844
581.6317,1.90009121,-0.621409178
581.8317,1.910913667,-0.619480969
582.0317,1.921729499,-0.617509238
582.2317,1.93253853,-0.615494007
582.4317,1.943340587,-0.6134353
582.6317,1.954135493,-0.61133314
582.8317,1.964923074,-0.609187551
583.0317,1.975703156,-0.606998559
583.2317,1.986475564,-0.604766188
583.4317,1.997240123,-0.602490465
583.6317,2.007996658,-0.600171418
583.8317,2.018744996,-0.597809073
584.0317,2.029484962,-0.595403461
584.2317,2.040216382,-0.592954609
584.4317,2.050939082,-0.590462547
584.6317,2.061652887,-0.587927307
584.8317,2.072357625,-0.58534892
585.0317,2.08305312,-0.582727416
585.2317,2.0937392,-0.58006283
585.4317,2.104415691,-0.577355195
585.6317,2.115082419,-0.574604544
585.8317,2.125739212,-0.571810913
586.0317,2.136385895,-0.568974336
586.2317,2.147022296,-0.566094851
586.4317,2.157648242,-0.563172493
586.6317,2.168263561,-0.560207301
586.8317,2.178868079,-0.557199313
587.0317,2.189461623,-0.554148568
587.2317,2.200044023,-0.551055105
587.4317,2.210615104,-0.547918965
587.6317,2.221174696,-0.544740188
587.8317,2.231722626,-0.541518817
588.0317,2.242258722,-0.538254895
588.2317,2.252782813,-0.534948463
588.4317,2.263294727,-0.531599567
588.6317,2.273794292,-0.52820825
588.8317,2.284281339,-0.524774557
589.0317,2.294755695,-0.521298535
589.2317,2.30521719,-0.517780231
589.4317,2.315665652,-0.514219691
589.6317,2.326100913,-0.510616963
589.8317,2.3365228,-0.506972097
590.0317,2.346931145,-0.503285141
590.2317,2.357325776,-0.499556145
590.4317,2.367706525,-0.495785161
590.6317,2.378073222,-0.491972239
590.8317,2.388425696,-0.488117432
591.0317,2.39876378,-0.484220792
591.2317,2.409087304,-0.480282374
591.4317,2.419396098,-0.47630223
591.6317,2.429689995,-0.472280417
591.8317,2.439968826,-0.468216988
592.0317,2.450232423,-0.464112002
592.2317,2.460480618,-0.459965513
592.4317,2.470713243,-0.455777581
592.6317,2.48093013,-0.451548263
592.8317,2.491131112,-0.447277619
593.0317,2.501316021,-0.442965706
593.2317,2.511484692,-0.438612587
593.4317,2.521636957,-0.434218322
593.6317,2.531772649,-0.429782972
593.8317,2.541891603,-0.4253066
594.0317,2.551993652,-0.420789269
594.2317,2.562078631,-0.416231042
594.4317,2.572146374,-0.411631984
594.6317,2.582196716,-0.406992159
594.8317,2.592229491,-0.402311634
595.0317,2.602244535,-0.397590474
595.2317,2.612241684,-0.392828747
595.4317,2.622220772,-0.388026519
595.6317,2.632181636,-0.383183861
595.8317,2.642124113,-0.378300839
596.0317,2.652048038,-0.373377525
596.2317,2.661953248,-0.368413988
596.4317,2.671839581,-0.363410299
596.6317,2.681706873,-0.358366531
596.8317,2.691554962,-0.353282754
597.0317,2.701383686,-0.348159043
597.2317,2.711192883,-0.34299547
597.4317,2.720982392,-0.33779211
597.6317,2.73075205,-0.332549038
597.8317,2.740501697,-0.327266329
598.0317,2.750231172,-0.32194406
598.2317,2.759940314,-0.316582308
598.4317,2.769628964,-0.311181149
598.6317,2.779296962,-0.305740663
598.8317,2.788944147,-0.300260928
599.0317,2.79857036,-0.294742023
599.2317,2.808175443,-0.289184028
599.4317,2.817759237,-0.283587025
599.6317,2.827321583,-0.277951095
599.8317,2.836862323,-0.272276319
600.0317,2.8463813,-0.26656278
600.2317,2.855878356,-0.260810563
600.4317,2.865353334,-0.25501975
600.6317,2.874806076,-0.249190426
600.8317,2.884236427,-0.243322677
601.0317,2.893644231,-0.237416588
601.2317,2.903029331,-0.231472246
601.4317,2.912391572,-0.225489738
601.6317,2.921730798,-0.219469152
601.8317,2.931046856,-0.213410577
602.0317,2.94033959,-0.2073141
602.2317,2.949608847,-0.201179812
602.4317,2.958854472,-0.195007804
602.6317,2.968076312,-0.188798165
602.8317,2.977274213,-0.182550989
603.0317,2.986448024,-0.176266366
603.2317,2.995597592,-0.16994439
603.4317,3.004722764,-0.163585153
603.6317,3.013823389,-0.157188751
603.8317,3.022899316,-0.150755277
604.0317,3.031950393,-0.144284828
604.2317,3.04097647,-0.137777498
604.4317,3.049977397,-0.131233384
604.6317,3.058953024,-0.124652584
604.8317,3.067903201,-0.118035195
605.0317,3.07682778,-0.111381315
605.2317,3.085726611,-0.104691043
605.4317,3.094599546,-0.09796448
605.6317,3.103446438,-0.091201724
605.8317,3.112267138,-0.084402877
606.0317,3.121061499,-0.07756804
606.2317,3.129829376,-0.070697315
606.4317,3.13857062,-0.063790805
606.6317,3.147285087,-0.056848612
606.8317,3.15597263,-0.049870841
607.0317,3.164633105,-0.042857595
607.2317,3.173266366,-0.03580898
607.4317,3.181872269,-0.028725102
607.6317,3.190450671,-0.021606065
607.8317,3.199001427,-0.014451977
608.0317,3.207524394,-0.007262946
608.2317,3.216019431,-3.91E-05
608.4317,3.224486393,0.007219516
608.6317,3.23292514,0.01451273
608.8317,3.24133553,0.021840452
609.0317,3.249717422,0.029202573
609.2317,3.258070675,0.036598982
609.4317,3.26639515,0.044029568
609.6317,3.274690705,0.051494218
609.8317,3.282957203,0.058992821
610.0317,3.291194503,0.066525262
610.2317,3.299402468,0.07409143
610.4317,3.307580959,0.081691209
610.6317,3.31572984,0.089324484
610.8317,3.323848972,0.096991141
611.0317,3.33193822,0.104691063
611.2317,3.339997446,0.112424135
611.4317,3.348026516,0.120190239
611.6317,3.356025293,0.127989257
611.8317,3.363993643,0.135821071
612.0317,3.371931432,0.143685564
612.2317,3.379838525,0.151582615
612.4317,3.38771479,0.159512105
612.6317,3.395560093,0.167473913
612.8317,3.403374301,0.17546792
613.0317,3.411157283,0.183494003
613.2317,3.418908906,0.19155204
613.4317,3.426629041,0.199641909
613.6317,3.434317556,0.207763487
613.8317,3.44197432,0.215916651
614.0317,3.449599205,0.224101276
614.2317,3.457192081,0.232317237
614.4317,3.46475282,0.240564411
614.6317,3.472281292,0.24884267
614.8317,3.479777371,0.25715189
615.0317,3.48724093,0.265491942
615.2317,3.49467184,0.2738627
615.4317,3.502069978,0.282264037
615.6317,3.509435215,0.290695823
615.8317,3.516767428,0.29915793
616.0317,3.524066491,0.307650229
616.2317,3.531332281,0.31617259
616.4317,3.538564673,0.324724883
616.6317,3.545763545,0.333306976
616.8317,3.552928773,0.341918739
617.0317,3.560060235,0.350560039
617.2317,3.567157811,0.359230745
617.4317,3.574221378,0.367930723
617.6317,3.581250816,0.37665984
617.8317,3.588246005,0.385417962
618.0317,3.595206826,0.394204955
618.2317,3.602133159,0.403020684
618.4317,3.609024885,0.411865014
618.6317,3.615881887,0.420737809
618.8317,3.622704048,0.429638932
619.0317,3.62949125,0.438568247
619.2317,3.636243377,0.447525616
619.4317,3.642960313,0.456510903
619.6317,3.649641943,0.465523968
619.8317,3.656288151,0.474564672
620.0317,3.662898825,0.483632878
620.2317,3.66947385,0.492728444
620.4317,3.676013113,0.501851231
620.6317,3.682516501,0.511001099
620.8317,3.688983903,0.520177906
621.0317,3.695415207,0.529381511
621.2317,3.701810302,0.538611771
621.4317,3.708169077,0.547868545
621.6317,3.714491424,0.55715169
621.8317,3.720777232,0.566461061
622.0317,3.727026393,0.575796516
622.2317,3.733238798,0.58515791
622.4317,3.739414342,0.594545098
622.6317,3.745552915,0.603957936
622.8317,3.751654413,0.613396278
623.0317,3.757718729,0.622859977
623.2317,3.763745757,0.632348887
623.4317,3.769735394,0.641862862
623.6317,3.775687535,0.651401754
623.8317,3.781602077,0.660965415
624.0317,3.787478916,0.670553697
