时间(s),X坐标(m),Y坐标(m)
116.33,14.69499558,1.603354249
116.53,15.30014224,0.925449265
116.73,12.32856925,-2.906129013
116.93,17.65462047,0.889050535
117.13,12.16210632,2.822809472
117.33,6.914137427,0.764119835
117.53,8.055867054,0.135036898
117.73,8.607966142,0.11665254
117.93,15.19502724,-0.650921254
118.13,7.881310481,-3.0979437
118.33,9.228926623,1.446531455
118.53,7.072441616,-2.480348093
118.73,7.588572471,0.306719862
118.93,8.182542576,1.789700896
119.13,3.912198246,0.284744801
119.33,-0.598324614,0.17048454
119.53,7.260514621,1.721492363
119.73,0.505845252,2.264793554
119.93,6.361158093,3.13569485
120.13,3.861966267,-1.964530764
120.33,7.519863879,0.347378159
120.53,-7.164643368,1.87450895
120.73,3.348497061,-0.328896099
120.93,1.056002964,-1.85793033
121.13,-0.09988084,-2.233354015
121.33,2.342073137,7.631945709
121.53,2.877335423,1.237784044
121.73,2.291646029,6.876921025
121.93,4.464672608,6.015882442
122.13,1.168946343,6.41854908
122.33,2.160951887,2.571819085
122.53,-0.355780008,3.824656826
122.73,-0.582249807,7.508600356
122.93,-0.557615723,3.214283446
123.13,2.559463328,2.500679333
123.33,-3.854417968,5.975818785
123.53,3.404233963,12.49014908
123.73,-2.485144054,12.63133518
123.93,-3.752515469,9.613015411
124.13,-6.848713949,11.62672409
124.33,3.260319602,7.788485646
124.53,4.366380307,7.909077501
124.73,-1.287809378,7.648779945
124.93,-1.986798118,6.315061493
125.13,0.131148205,15.2334262
125.33,-2.85694374,9.888014412
125.53,2.535868724,15.23102126
125.73,-2.003019162,8.304327727
125.93,3.645870999,8.786218096
126.13,2.364510014,11.26793973
126.33,-3.931289716,9.836696508
126.53,-3.460023739,10.54894936
126.73,2.236400121,12.33272159
126.93,-1.843924618,11.2401864
127.13,4.995926364,13.45674829
127.33,1.203168224,9.515363716
127.53,-0.594081392,8.493011785
127.73,0.007116382,12.63613861
127.93,1.667066675,16.59901837
128.13,0.022653126,19.05592191
128.33,-2.584638409,17.04927165
128.53,-3.949037967,16.05470916
128.73,-1.232714457,14.94605697
128.93,0.399676355,19.32125356
129.13,0.970707224,19.83348549
129.33,-1.060708552,18.41367431
129.53,-0.65482566,16.26725426
129.73,1.137585282,14.995617
129.93,2.087633766,21.2989013
130.13,0.124490699,24.23241771
130.33,-4.636447968,16.37294271
130.53,-3.480356292,19.50019351
130.73,1.171213401,16.68606991
130.93,1.525138298,16.38423864
131.13,0.900858441,14.38807836
131.33,-5.516092551,22.19948224
131.53,-5.02395058,22.16337446
131.73,6.236246681,24.93475856
131.93,-4.866337739,24.05266379
132.13,-5.222082285,22.58497462
132.33,-2.661848788,30.08749037
132.53,0.164904291,26.80151273
132.73,-0.485467477,28.45647375
132.93,-0.479353762,25.29382442
133.13,-3.997896561,34.21742566
133.33,-1.123711234,28.66851597
133.53,-2.346131757,24.23179329
133.73,-1.123521244,27.287979
133.93,-3.008516829,33.09364509
134.13,3.660775846,28.25395372
134.33,-3.511303304,35.55773614
134.53,-1.354705977,33.40910284
134.73,-0.871597561,30.90930409
134.93,-2.232794275,37.65094572
135.13,-0.858394355,32.94573899
135.33,0.488483132,36.09240535
135.53,-4.194131031,37.9882713
135.73,3.522072056,39.92549172
135.93,-1.679029538,35.7811584
136.13,3.969389736,39.89722777
136.33,0.973736747,39.12970975
136.53,2.500885489,41.30878561
136.73,1.21551891,35.3368363
136.93,4.693602237,36.74941789
137.13,3.510629373,39.7558001
137.33,1.156764136,45.27284157
137.53,-3.326218843,40.59700125
137.73,-1.84221424,39.31962801
137.93,-0.218773905,45.11467813
138.13,-1.816942908,45.56900713
138.33,0.26690805,44.22576235
138.53,2.613734097,47.08143419
138.73,-2.413877779,44.82432251
138.93,-2.157486916,41.15406396
139.13,-0.493838716,43.16311057
139.33,0.238667413,46.62962626
139.53,-3.024182793,43.87625319
139.73,-1.797829373,48.3768806
139.93,1.479441926,48.97488696
140.13,1.933125073,44.51668559
140.33,1.531383606,49.55112492
140.53,-1.344946947,48.04171404
140.73,2.474164484,48.79412085
140.93,1.234446798,44.53248466
141.13,-4.789378669,49.31047017
141.33,-2.498447765,49.75326807
141.53,-0.374745264,52.39216606
141.73,-3.102311817,48.80698717
141.93,3.211316871,48.61782988
142.13,4.381526472,52.2736014
142.33,0.589172827,49.20215381
142.53,-2.757152438,52.70497737
142.73,-3.214317787,46.29655147
142.93,-0.465556107,47.19841997
143.13,1.712160145,44.92320743
143.33,-4.853410943,47.43099138
143.53,1.470171822,56.53851814
143.73,3.923390361,56.21227393
143.93,-0.740122432,50.95818709
144.13,2.627778113,52.70087198
144.33,2.344167396,54.26032687
144.53,4.306550312,49.22780412
144.73,-2.086697456,50.24123942
144.93,-5.298840194,54.45100564
145.13,-0.769692126,52.55805746
145.33,0.830445894,55.27076406
145.53,0.463496679,56.49000004
145.73,-3.222860899,54.86934887
145.93,-5.207676496,47.27861564
146.13,-1.539391136,51.29438973
146.33,5.691744313,55.54986421
146.53,5.429261269,53.71304505
146.73,-1.619023483,52.05575135
146.93,-4.756256336,59.3472208
147.13,2.487517448,55.23718288
147.33,-1.416200488,55.14933069
147.53,-0.933010401,55.25704271
147.73,2.902736913,56.85029436
147.93,-3.267209463,53.9783569
148.13,-0.57823268,55.66528654
148.33,-0.246809794,56.21705004
148.53,1.562044762,59.74072541
148.73,4.729016885,52.07939068
148.93,0.122271768,61.50179011
149.13,0.698666022,61.68481053
149.33,1.485355052,59.39063522
149.53,3.303488689,60.33966287
149.73,-1.263210103,60.72946355
149.93,0.453375447,56.01733551
150.13,0.568586653,58.01571732
150.33,1.280619183,53.99294046
150.53,-1.542477122,59.71916204
150.73,1.735740942,55.46629192
150.93,3.015394224,60.30344036
151.13,2.203221296,54.06080398
151.33,0.15768084,57.17040661
151.53,-0.960063928,61.32552073
151.73,2.253916003,60.42802864
151.93,1.14988676,61.16467621
152.13,-0.563630378,62.0753043
152.33,1.45880493,62.71596193
152.53,-2.371916347,60.3255724
152.73,-2.017285311,61.74259446
152.93,-0.806405215,61.40779943
153.13,1.423419018,61.51731192
153.33,0.219126129,64.66060232
153.53,-0.548182865,65.27297082
153.73,0.695594738,62.6809536
153.93,0.774075655,64.42820197
154.13,0.050969886,67.23300788
154.33,-1.956323648,65.1414267
154.53,-1.899191309,65.60603449
154.73,-4.396164025,60.63438059
154.93,-3.106031908,61.36423346
155.13,-0.471555331,61.88489331
155.33,1.131820428,59.75750963
155.53,-0.841420101,59.7740303
155.73,-0.449905432,67.02459567
155.93,-0.484853446,65.42074157
156.13,-2.81275731,61.674964
156.33,-4.43975604,60.72950885
156.53,-3.528431465,63.06961246
156.73,-5.234629331,61.6708552
156.93,0.854726161,68.08375698
157.13,-3.472782106,63.73363943
157.33,-8.120750487,61.82032419
157.53,-7.116001308,61.58291385
157.73,-6.596967153,63.07509174
157.93,-2.611125237,60.23574505
158.13,-6.425992501,59.2904854
158.33,-5.997983719,60.48831342
158.53,-8.984816245,70.20843342
158.73,-9.807878721,62.72615821
158.93,1.042590954,61.62394064
159.13,-3.846861956,62.89234489
159.33,-2.98078828,57.04453446
159.53,-4.008689377,60.4022583
159.73,-9.632623149,62.63066687
159.93,-9.967551628,61.48929687
160.13,-5.108613965,60.66989112
160.33,-6.027780461,63.19579609
160.53,-9.506855082,66.18807239
160.73,-11.09546017,58.75049791
160.93,-4.457623603,59.92737205
161.13,-9.678593032,63.0422074
161.33,-4.713979417,65.40937874
161.53,-13.02304595,60.47970626
161.73,-10.39669606,65.21207785
161.93,-10.62501612,60.07173967
162.13,-9.670075332,60.80592466
162.33,-12.50901276,63.08416167
162.53,-14.77292076,63.53545671
162.73,-12.39669074,57.97644664
162.93,-14.7016479,66.87409284
163.13,-11.44197698,63.94518121
163.33,-8.919276908,64.15844057
163.53,-13.45260824,63.44498339
163.73,-10.41233224,66.72729795
163.93,-18.53405531,63.08401294
164.13,-13.01994318,64.22463942
164.33,-7.703375992,61.87538216
164.53,-11.73210489,62.81976129
164.73,-11.62569573,63.87342591
164.93,-11.46901105,58.88963289
165.13,-12.07871185,67.83173578
165.33,-15.03998735,61.94222499
165.53,-14.99968179,62.07771916
165.73,-13.70837959,56.92680453
165.93,-18.28829986,61.510051
166.13,-15.86137577,64.57851784
166.33,-20.37070376,64.11673281
166.53,-10.55900123,66.86254809
166.73,-13.5235034,62.52895525
166.93,-14.72948701,58.67778382
167.13,-12.77096271,65.98107517
167.33,-15.15326809,65.45208353
167.53,-19.16047684,64.51070972
167.73,-13.7354988,57.86937687
167.93,-16.54088298,63.33951076
168.13,-23.09113483,65.44545712
168.33,-16.24191911,60.54171283
168.53,-13.14074473,58.85981898
168.73,-16.63030617,65.21989513
168.93,-17.69985192,58.41892544
169.13,-21.56380809,61.19960693
169.33,-20.60782183,60.53497307
169.53,-20.5777116,59.50082682
169.73,-19.19046668,62.58942448
169.93,-20.76465814,60.10794637
170.13,-21.87604109,61.36542691
170.33,-21.01791632,58.96395912
170.53,-19.77145169,58.11430656
170.73,-13.67402625,53.9404428
170.93,-20.76247102,59.52028994
171.13,-22.77309736,58.59773701
171.33,-19.87906915,61.69275848
171.53,-22.56602747,59.96773286
171.73,-17.78843234,65.64131473
171.93,-18.38967821,55.94422145
172.13,-25.11881411,56.01450246
172.33,-25.44896287,63.93836228
172.53,-19.21074371,63.1678487
172.73,-22.87841754,63.43238294
172.93,-18.34620312,60.54146419
173.13,-18.98066597,63.72963437
173.33,-19.53798584,56.89798777
173.53,-21.24542005,60.79065856
173.73,-26.27148608,64.12265961
173.93,-26.84335701,62.97335397
174.13,-27.43818911,60.70665707
174.33,-19.75688831,55.8862108
174.53,-23.61311773,59.32395384
174.73,-27.45002205,61.83090042
174.93,-23.55458865,58.10005912
175.13,-26.37185422,52.1627793
175.33,-32.93727919,58.15902873
175.53,-25.26490816,59.86346665
175.73,-30.9799759,56.93800065
175.93,-23.9161185,61.45365798
176.13,-27.56064679,55.77294948
176.33,-30.22384113,60.88842104
176.53,-23.27589456,56.87905556
176.73,-29.33877823,53.56230801
176.93,-25.60495922,56.24483389
177.13,-31.80552965,56.78444413
177.33,-26.11337094,55.86430055
177.53,-27.12830662,53.28841922
177.73,-35.14460947,58.47872826
177.93,-28.39752821,53.89258732
178.13,-26.12234223,54.2888905
178.33,-30.35949925,56.35133253
178.53,-25.99304524,50.24924291
178.73,-26.44825307,53.73167037
178.93,-27.01917448,55.60225947
179.13,-28.67558335,52.69523664
179.33,-28.56744726,55.99629436
179.53,-28.8934167,58.66572721
179.73,-34.34259321,60.60048265
179.93,-33.66022221,57.4235168
180.13,-31.65862677,53.32743381
180.33,-32.43173556,55.88230198
180.53,-31.19184225,56.94319967
180.73,-30.10983149,55.06630897
180.93,-32.73959529,55.78965034
181.13,-27.67231443,52.11251729
181.33,-32.34923909,50.69652276
181.53,-29.38642097,54.74059068
181.73,-33.77911951,52.14523945
181.93,-29.36685371,51.98214831
182.13,-33.02988637,59.49927366
182.33,-33.11060624,51.85894494
182.53,-36.41451693,56.71054059
182.73,-33.72148335,53.87623462
182.93,-33.05845972,55.96310793
183.13,-32.47087804,56.05849109
183.33,-40.23090017,57.58531194
183.53,-31.75994742,53.7667861
183.73,-38.90487068,55.19044367
183.93,-33.16530938,58.24681931
184.13,-34.34885047,53.35562076
184.33,-38.77756949,54.86688991
184.53,-36.20760319,51.80671344
184.73,-36.51096963,59.79084295
184.93,-39.62513673,52.05113153
185.13,-36.27147306,57.36783678
185.33,-37.1528314,54.30814271
185.53,-38.97299661,55.07734484
185.73,-36.84683887,57.21669976
185.93,-30.32730424,49.73866218
186.13,-35.33342956,48.22727141
186.33,-32.6954655,51.17586481
186.53,-42.65551919,47.9066492
186.73,-35.39037479,47.65110162
186.93,-41.29337491,46.3079193
187.13,-36.1538581,50.88230058
187.33,-39.8951112,50.02305597
187.53,-41.91946324,51.69681072
187.73,-43.28121193,49.81546898
187.93,-47.20421205,50.28400225
188.13,-38.40992729,48.94244628
188.33,-39.55696033,53.66656368
188.53,-37.14817545,51.10204978
188.73,-44.44498831,47.57269277
188.93,-45.08220985,42.50069987
189.13,-43.16075127,44.19544955
189.33,-42.13926712,48.54629827
189.53,-49.18327885,46.49022197
189.73,-50.28541507,44.91471942
189.93,-48.55221273,47.50727997
190.13,-48.38037216,43.47921559
190.33,-48.52484482,41.44807457
190.53,-50.71154002,43.28556453
190.73,-50.31339864,39.02074848
190.93,-53.31637221,41.13846523
191.13,-48.35437533,35.76580284
191.33,-51.49880004,37.2499991
191.53,-48.68877961,38.86435119
191.73,-47.5206619,40.36621869
191.93,-53.5317612,41.21923244
192.13,-53.45445091,34.99367726
192.33,-51.7512348,35.6546331
192.53,-50.06790055,33.25040617
192.73,-52.95109687,36.05815484
192.93,-56.74852029,26.41820146
193.13,-53.47775819,38.15333038
193.33,-55.89353355,31.42143294
193.53,-57.04242337,35.72635833
193.73,-48.23585932,32.10134806
193.93,-58.23606124,31.18088067
194.13,-53.77966782,33.96596153
194.33,-54.420427,28.76070914
194.53,-58.5594275,37.21493398
194.73,-56.45925561,30.67598544
194.93,-54.57226236,31.30346679
195.13,-54.47191791,31.53397847
195.33,-55.56155594,27.91330473
195.53,-56.68174159,31.96488071
195.73,-54.37114804,26.4972964
195.93,-54.30974881,32.50496856
196.13,-54.32939041,31.69579799
196.33,-53.93482788,28.53627282
196.53,-57.06609628,21.61707532
196.73,-64.18842091,27.14257073
196.93,-49.79770803,36.04854204
197.13,-57.17072571,26.23836963
197.33,-51.70896193,28.29214406
197.53,-55.17027153,30.25322239
197.73,-60.0307025,29.83203633
197.93,-52.10149757,22.05874754
198.13,-61.46245283,27.6153062
198.33,-56.19095248,30.87557479
198.53,-58.89633714,25.21293268
198.73,-52.91502691,24.66074172
198.93,-59.69230415,23.23885783
199.13,-63.34356723,26.03623836
199.33,-59.37676639,17.73283219
199.53,-57.22848228,24.85286618
199.73,-55.96921612,24.64659491
199.93,-63.45120591,20.63991275
200.13,-61.56943615,31.19063
200.33,-62.39598673,19.22796598
200.53,-57.26231193,26.22092564
200.73,-64.59972056,20.30636189
200.93,-64.11660836,22.41093471
201.13,-57.53928446,20.57986095
201.33,-59.81529327,22.23543169
201.53,-62.64721236,16.729887
201.73,-61.96917806,16.98904737
201.93,-59.90317351,23.92625446
202.13,-60.83630933,19.80878596
202.33,-63.22099408,24.66510697
202.53,-60.04904708,20.36086535
202.73,-56.55696387,16.54426088
202.93,-59.16112271,20.20447453
203.13,-61.76318188,12.27842009
203.33,-63.40153846,13.66293167
203.53,-59.83650942,15.46822805
203.73,-55.81203743,10.67665141
203.93,-59.08419593,14.36759817
204.13,-63.38073458,11.8448217
204.33,-60.27954686,9.648373239
204.53,-58.14350989,8.72457517
204.73,-64.69531458,9.454118825
204.93,-54.83096054,10.21986543
205.13,-57.38155649,6.789115951
205.33,-58.91485237,10.54892777
205.53,-65.77011862,7.151999162
205.73,-72.43510303,8.823018385
205.93,-61.7353039,7.290398369
206.13,-63.98743327,-0.887420218
206.33,-61.40301958,5.704111396
206.53,-63.35197474,7.169698334
206.73,-60.25940022,1.920443559
206.93,-65.9831432,3.030944994
207.13,-64.76158159,2.872878368
207.33,-62.90211789,5.905813106
207.53,-61.31198605,2.990102549
207.73,-57.27128371,-0.631501648
207.93,-64.36198315,-1.056487214
208.13,-58.84741771,1.215903428
208.33,-60.61182056,0.340978904
208.53,-67.47752294,-2.320363218
208.73,-74.5325307,0.396852861
208.93,-62.09241696,-2.296169165
209.13,-65.00773778,-6.56516363
209.33,-70.20533416,-0.790876863
209.53,-62.29801685,-8.975922716
209.73,-66.5969898,-5.316630693
209.93,-62.04867696,-7.946615029
210.13,-67.77689692,-8.594664835
210.33,-68.48814339,-1.817952117
210.53,-62.14709187,-7.185665734
210.73,-66.88828978,-5.459175362
210.93,-66.50228747,-1.793773248
211.13,-63.77988011,-9.174347481
211.33,-57.35904154,-9.640921043
211.53,-64.44525128,-6.114654745
211.73,-65.78678266,-11.03381234
211.93,-64.88190003,-9.366193721
212.13,-65.20831266,-6.50821308
212.33,-65.57251351,-7.595107198
212.53,-63.22872232,-8.420855979
212.73,-65.49429205,-4.247160615
212.93,-62.81781107,-11.82001432
213.13,-70.90006613,-5.398504159
213.33,-63.12406804,-7.153077274
213.53,-64.18484754,-3.956907247
213.73,-65.31375988,-7.30234763
213.93,-63.50153251,-5.434615675
214.13,-61.03674897,-12.94435808
214.33,-65.6105664,-15.42680687
214.53,-60.64684325,-7.304186316
214.73,-59.325975,-11.77925057
214.93,-63.92888723,-11.00374291
215.13,-63.68481857,-16.8107914
215.33,-64.41250969,-16.91575439
215.53,-63.66752511,-14.46839589
215.73,-66.18644842,-18.12655719
215.93,-57.33444061,-18.38853024
216.13,-67.43283426,-13.38376663
216.33,-60.47211193,-18.53717777
216.53,-60.10218811,-17.87410265
216.73,-61.67866076,-14.22763351
216.93,-66.15454791,-16.90001201
217.13,-60.13292175,-23.8108718
217.33,-63.54446284,-20.60411389
217.53,-69.18746921,-18.9361386
217.73,-57.26308814,-23.49469891
217.93,-60.78151812,-19.23016406
218.13,-64.66017954,-19.27080994
218.33,-59.5671369,-13.91057836
218.53,-59.19892896,-16.91778972
218.73,-59.02106945,-27.16699787
218.93,-60.45597543,-25.75635543
219.13,-55.84926397,-26.58711933
219.33,-52.96413367,-25.38074475
219.53,-62.22878543,-29.55246239
219.73,-63.65961054,-24.47373828
219.93,-60.13459421,-26.33424896
220.13,-58.71042257,-31.2584528
220.33,-48.05316308,-30.79980657
220.53,-64.37058228,-26.59129663
220.73,-54.02727251,-23.82589624
220.93,-57.97497724,-31.75722205
221.13,-57.59921551,-27.86850063
221.33,-56.35738121,-30.80381844
221.53,-54.56032079,-33.7610389
221.73,-58.82429809,-33.40631793
221.93,-55.64787527,-33.46090143
222.13,-53.77851013,-28.92454486
222.33,-53.59659958,-34.23858977
222.53,-51.05787368,-34.30112376
222.73,-57.97886981,-35.45671697
222.93,-50.45657572,-39.17041273
223.13,-54.35396399,-32.98445586
223.33,-51.07710588,-30.37335128
223.53,-52.82753366,-33.01545523
223.73,-54.62127494,-37.64897347
223.93,-49.59834867,-36.11823862
224.13,-52.69305112,-36.55082216
224.33,-53.48138429,-35.51207586
224.53,-54.37181025,-41.80004553
224.73,-53.50637398,-34.59800679
224.93,-46.60474192,-39.36051292
225.13,-56.55638378,-37.86398772
225.33,-54.55443097,-36.18055122
225.53,-52.95589765,-35.09206889
225.73,-55.1763173,-41.39115892
225.93,-55.64720331,-35.82057018
226.13,-48.92274957,-37.85673094
226.33,-55.39525181,-38.12805548
226.53,-52.31718346,-38.42783049
226.73,-51.81876662,-40.6838836
226.93,-55.68504719,-36.41226234
227.13,-49.66166212,-41.18762703
227.33,-47.39172396,-45.40916455
227.53,-49.24742542,-38.63854604
227.73,-51.23703443,-40.65676838
227.93,-53.55683794,-37.80596065
228.13,-49.15181195,-40.42030382
228.33,-46.49745488,-44.895906
228.53,-49.5343097,-42.1005059
228.73,-50.1237661,-37.96597479
228.93,-46.20313315,-42.13963817
229.13,-46.3259045,-44.56746659
229.33,-51.58830556,-39.29564222
229.53,-46.60904027,-38.10609434
229.73,-45.41458189,-45.25394725
229.93,-48.61876338,-44.38195954
230.13,-45.61065042,-46.69259218
230.33,-44.99271355,-46.4000625
230.53,-45.57859067,-49.35038906
230.73,-47.95768824,-45.35446161
230.93,-46.11683091,-45.75267882
231.13,-41.57647301,-45.24720802
231.33,-42.22702191,-47.75254024
231.53,-38.61739545,-49.65666139
231.73,-42.5435959,-45.70285322
231.93,-45.15150081,-51.16608724
232.13,-35.59056609,-42.25104329
232.33,-43.85502613,-51.90149082
232.53,-39.28864031,-49.90944592
232.73,-40.18312048,-50.98316283
232.93,-41.11088382,-51.34934858
233.13,-37.7186258,-52.04626629
233.33,-38.16925771,-52.74323426
233.53,-39.15827274,-52.87005135
233.73,-34.94774372,-44.82427227
233.93,-36.06794803,-54.75637978
234.13,-29.63168491,-56.51753558
234.33,-37.16550354,-54.81169536
234.53,-35.81028674,-51.33130091
234.73,-31.89448761,-56.83478466
234.93,-38.77298081,-53.36553438
235.13,-32.40968111,-51.50632782
235.33,-33.4797152,-54.70191013
235.53,-35.25465782,-56.12039124
235.73,-32.4198297,-56.08287345
235.93,-30.12780371,-52.82557556
236.13,-32.15595042,-54.21702583
236.33,-26.79856275,-56.2355509
236.53,-29.47257159,-57.32112599
236.73,-29.86925282,-57.24058843
236.93,-30.39375173,-60.88264558
237.13,-22.41919227,-59.60415687
237.33,-30.35876793,-59.04102385
237.53,-24.70063112,-57.6464759
237.73,-32.9842221,-60.74359673
237.93,-32.05717854,-59.13621447
238.13,-24.61315502,-64.16117082
238.33,-24.00381614,-57.17028686
238.53,-23.42056756,-53.58215906
238.73,-24.89300293,-54.0822857
238.93,-23.89636093,-60.91861209
239.13,-24.9105121,-61.41964719
239.33,-26.20708896,-55.53773537
239.53,-23.0962122,-56.77042349
239.73,-21.01951023,-60.00472917
239.93,-19.25262608,-62.77127768
240.13,-19.11390832,-60.72117337
240.33,-29.56810436,-60.30238634
240.53,-22.4858253,-61.05330582
240.73,-20.6785391,-53.76976878
240.93,-21.675554,-60.6048052
241.13,-21.57440319,-59.77034165
241.33,-20.82588308,-60.97723217
241.53,-22.60282022,-64.0778908
