时间(s),X坐标(m),Y坐标(m)
315.921,16.74042194,-5.815462218
316.121,17.68821628,-4.731326216
316.321,16.76071371,-5.801322589
316.521,17.06315443,-5.425060714
316.721,15.53259243,-4.706334931
316.921,16.04670181,-3.223671174
317.121,16.56252197,-5.492879343
317.321,16.59807944,-2.582124064
317.521,16.22128445,-6.219533148
317.721,15.74120709,-4.144795154
317.921,15.28313549,-7.145971754
318.121,18.06455452,-3.194743699
318.321,17.75254052,-3.864854165
318.521,18.40418858,-3.418839153
318.721,18.37834367,-5.368364886
318.921,16.77128253,-4.059532281
319.121,18.44718159,-4.705216565
319.321,16.80904833,-5.514385743
319.521,18.34904127,-4.042893911
319.721,17.43143653,-5.296758609
319.921,18.18346869,-5.466358541
320.121,17.92078778,-5.072545722
320.321,18.69915075,-4.739812848
320.521,17.90300233,-6.078253484
320.721,16.76220071,-5.817598244
320.921,18.62564492,-3.970844636
321.121,18.68872026,-5.83694703
321.321,18.4507831,-5.314314973
321.521,17.6650021,-5.382313257
321.721,18.26341738,-3.770800654
321.921,17.84509563,-4.354654297
322.121,18.24766977,-5.319137924
322.321,18.81906672,-5.222553864
322.521,18.70949702,-5.710306874
322.721,17.36462871,-5.059434324
322.921,18.83116022,-5.122961939
323.121,19.36424147,-3.700209186
323.321,18.35651395,-5.427532028
323.521,19.1674762,-5.807301203
323.721,18.32235072,-5.325269026
323.921,17.43291414,-6.841880358
324.121,19.35268128,-4.464581991
324.321,18.20596503,-3.670606304
324.521,17.79430283,-5.301645711
324.721,16.81674248,-6.449685826
324.921,19.26474924,-4.817726252
325.121,19.86834429,-3.952841465
325.321,18.43324792,-5.452487757
325.521,18.23506135,-4.885994856
325.721,19.596414,-5.745855788
325.921,18.84182128,-5.239314381
326.121,18.68239675,-4.431481098
326.321,18.4465293,-4.742457811
326.521,20.00975195,-4.781419857
326.721,19.14976892,-4.420077882
326.921,19.40108481,-4.966494482
327.121,19.07347423,-4.359335886
327.321,21.48618414,-5.003543423
327.521,20.23909878,-4.312483493
327.721,19.09296944,-5.474338276
327.921,19.18688178,-2.578170976
328.121,20.40542996,-5.510198236
328.321,19.88370708,-3.517959576
328.521,19.44467726,-5.061668114
328.721,19.0512784,-5.86970074
328.921,20.40281169,-5.254894538
329.121,20.55979523,-4.633707405
329.321,19.57743749,-4.468931603
329.521,19.82711617,-5.197823357
329.721,18.33879574,-5.487124063
329.921,19.53546084,-2.724490142
330.121,19.86168512,-4.122299081
330.321,20.8510211,-3.736834534
330.521,20.4093099,-5.518603247
330.721,20.56344449,-4.982108927
330.921,20.78787633,-5.011821891
331.121,20.45156721,-3.163031274
331.321,19.6170409,-4.714657542
331.521,19.76956472,-2.74662805
331.721,20.50526177,-5.03081408
331.921,20.88747067,-3.895598018
332.121,20.62789679,-3.469024714
332.321,20.67090826,-2.331579197
332.521,21.38518816,-4.827209639
332.721,20.74154426,-3.914990328
332.921,20.48022058,-4.620490773
333.121,20.5542906,-3.825172152
333.321,19.28772939,-4.71101028
333.521,21.47002367,-3.835888378
333.721,23.43137349,-4.750877719
333.921,21.14212092,-4.35688455
334.121,21.58839513,-3.56940514
334.321,20.49561933,-4.538373468
334.521,20.17301827,-4.983136067
334.721,20.89030503,-3.520522584
334.921,21.49962157,-3.764811236
335.121,21.50343404,-6.014595633
335.321,20.69247874,-3.235144156
335.521,21.36939782,-3.496072527
335.721,21.73209627,-3.145075199
335.921,20.9357529,-3.716853113
336.121,21.09591307,-4.356599739
336.321,21.30196529,-4.235890033
336.521,20.85734817,-3.572802013
336.721,21.69375904,-4.554924412
336.921,21.35400329,-3.008337939
337.121,22.47269664,-2.970319371
337.321,21.34740232,-3.68977434
337.521,22.36184849,-3.354220346
337.721,21.90412994,-2.675409705
337.921,22.21613572,-4.376340927
338.121,21.56966905,-4.022589831
338.321,21.61675502,-3.761210096
338.521,21.16549707,-4.483149294
338.721,22.5717926,-4.373165784
338.921,21.49150278,-2.153297414
339.121,20.37713781,-2.0846051
339.321,22.9278297,-3.256226507
339.521,20.98050586,-4.492716984
339.721,22.14610024,-4.856823076
339.921,22.55549894,-2.312208801
340.121,20.95308135,-2.245561438
340.321,22.60728024,-3.273690656
340.521,22.58019801,-1.601131503
340.721,22.79246517,-3.100355777
340.921,21.86488916,-2.555790896
341.121,21.38645891,-2.890753955
341.321,23.55516456,-4.288336719
341.521,22.58795103,-4.444605111
341.721,21.72651703,-3.913159461
341.921,21.89780596,-3.764699925
342.121,23.06067668,-4.620475906
342.321,22.88772835,-3.595534104
342.521,22.23550789,-4.545164036
342.721,22.7605947,-3.505916449
342.921,23.57846697,-3.793302888
343.121,23.30279507,-3.075797702
343.321,23.0040101,-4.89835012
343.521,21.7604845,-4.727623143
343.721,22.66988708,-3.453407735
343.921,23.63184378,-3.383798411
344.121,23.22455355,-5.802534427
344.321,22.87738883,-3.854854054
344.521,24.4615644,-3.37843701
344.721,22.92979157,-2.515004034
344.921,22.76074816,-3.276872457
345.121,23.38571327,-2.411056618
345.321,24.97158371,-3.437650754
345.521,24.3675286,-3.409960079
345.721,22.50815193,-2.657743155
345.921,23.87622859,-2.712502348
346.121,24.28116118,-3.103823737
346.321,23.09881841,-2.38837312
346.521,23.06266704,-1.600927772
346.721,22.84522395,-2.396574351
346.921,22.99435232,-3.164016741
347.121,22.05779812,-3.807998787
347.321,23.15285898,-3.891118802
347.521,24.33792604,-2.473081623
347.721,23.38577859,-2.94808504
347.921,25.07977976,-1.943172462
348.121,22.78177734,-2.679477804
348.321,23.97661559,-3.004635495
348.521,23.48378178,-3.687097652
348.721,23.99290455,-1.852038166
348.921,23.85664024,-0.847544979
349.121,23.33364695,-1.147368456
349.321,23.97260898,-3.065035262
349.521,25.12336175,-2.97929262
349.721,23.62154854,-3.54785603
349.921,24.06975178,-2.67879931
350.121,24.57201046,-3.869528545
350.321,24.65873332,-3.615999392
350.521,24.15931228,-1.905095056
350.721,24.86307498,-1.627171748
350.921,24.65625063,-2.441669527
351.121,25.10425009,-2.026860862
351.321,25.05255397,-1.348958313
351.521,24.94731307,-2.341850815
351.721,25.84577528,-2.151490589
351.921,24.43603386,-1.392673143
352.121,24.75774868,-1.710139737
352.321,24.25082417,-2.073838365
352.521,24.8695571,-2.307497847
352.721,24.42718626,-2.577795703
352.921,23.81303305,-3.695941316
353.121,23.39509832,-1.627964112
353.321,25.18574351,-1.338080233
353.521,25.07204661,-1.827742398
353.721,24.57919858,-2.005123633
353.921,24.55446022,-2.705579661
354.121,25.88911392,-2.757462398
354.321,25.11749267,-1.852369296
354.521,24.42206421,-3.125009503
354.721,24.69676105,-2.758752012
354.921,24.89385034,-0.980824558
355.121,24.24618988,-1.436426696
355.321,24.89386917,-1.456802488
355.521,26.71278544,-1.953584748
355.721,25.10227035,-2.838702514
355.921,25.27488164,-3.415975526
356.121,26.19566653,-2.628127904
356.321,24.9991392,-3.421118925
356.521,24.69400528,-1.524465815
356.721,25.34871235,-2.889035551
356.921,25.82844631,-1.095652361
357.121,25.60383137,-2.917195011
357.321,25.7741998,-1.736420914
357.521,25.17041092,-2.305620014
357.721,24.17793112,-1.055730995
357.921,25.26778622,-0.85287254
358.121,25.51194917,-2.254973752
358.321,25.48322267,-1.692681112
358.521,25.56127804,-0.493568058
358.721,24.71436074,-1.822308204
358.921,25.11225202,-0.756252133
359.121,25.17326497,-1.173775711
359.321,25.23609515,-2.7193441
359.521,25.03180358,-1.654874867
359.721,24.9626725,-2.079284412
359.921,26.5136877,-0.536561519
360.121,26.59731439,-1.625351338
360.321,25.15459067,-0.274429504
360.521,25.31501889,-1.865215623
360.721,24.7571113,-0.973603933
360.921,25.53165122,-1.273038816
361.121,26.68190811,-2.781044138
361.321,26.98381838,-0.903693501
361.521,25.66594144,-2.412684621
361.721,26.18706322,-0.540023164
361.921,24.58173099,-0.965572915
362.121,26.79329719,0.41157967
362.321,26.75830537,-2.338829953
362.521,24.26398924,-1.166830581
362.721,25.55716371,-2.107337769
362.921,26.56273921,0.222913785
363.121,24.64336591,-1.163785882
363.321,25.64456284,-1.449672414
363.521,25.35914684,-0.767348876
363.721,26.47457732,-1.262980596
363.921,26.25754417,0.236437005
364.121,25.47381918,-1.319157308
364.321,25.97544568,-0.856590518
364.521,26.81916644,-0.492387747
364.721,25.67363241,-0.571455183
364.921,25.57241192,-1.286592499
365.121,26.83425618,-0.700439461
365.321,26.27492626,-0.347920021
365.521,25.46830952,-1.689994291
365.721,25.03691036,-1.465813807
365.921,26.1034946,-0.65424227
366.121,26.72290173,0.147173563
366.321,25.98031211,-0.741465534
366.521,26.55730683,0.802811744
366.721,27.67485259,1.301381579
366.921,25.09820227,-1.485433172
367.121,25.13965807,1.113439528
367.321,27.25195246,-1.426717343
367.521,26.42743063,-0.596921089
367.721,26.81012604,-1.668449237
367.921,27.35314907,0.687569055
368.121,26.63372105,0.360822323
368.321,25.50835335,0.843844628
368.521,25.8685277,-0.301065185
368.721,27.16529974,-1.451822686
368.921,25.23924249,-1.083690611
369.121,26.3567411,-0.28417634
369.321,26.88629332,-0.480354806
369.521,26.88585473,1.216801519
369.721,26.0002895,0.054447239
369.921,26.60927046,-0.850521742
370.121,26.54925065,-0.041414351
370.321,25.74314831,-1.216481995
370.521,24.7159686,-1.012275677
370.721,26.61532263,-0.341756578
370.921,25.90319983,0.301890271
371.121,27.31576756,0.017449036
371.321,25.8562202,0.966588677
371.521,26.57478502,0.984146998
371.721,26.90156737,-0.700876804
371.921,26.91383357,0.364097085
372.121,27.31758724,-0.351451715
372.321,26.60460925,0.902859011
372.521,28.04281331,-1.328191565
372.721,25.6410185,0.146833801
372.921,28.21585697,-0.711628221
373.121,27.19428311,1.24205918
373.321,25.49086027,1.318324962
373.521,26.91298515,-0.554637261
373.721,27.1325838,0.659704612
373.921,26.09293107,0.810504875
374.121,25.4189159,0.012634747
374.321,27.09510365,0.418775411
374.521,25.29578986,-0.42036902
374.721,26.24232853,0.474049077
374.921,28.52418696,1.682365684
375.121,26.31207777,-0.326886086
375.321,26.78407729,2.106798761
375.521,27.7398975,0.252779871
375.721,26.53154672,1.5431585
375.921,26.50289044,-0.50124695
376.121,27.23251624,0.384655453
376.321,26.27270908,0.618644798
376.521,26.10574409,0.672911908
376.721,26.57627825,-0.970738008
