时间(s),X坐标(m),Y坐标(m)
123.25,2.618686854,9.460703951
123.5,1.752350934,9.551621983
123.75,1.031504362,8.19015609
124,2.038508781,9.260024015
124.25,2.798482844,8.303044475
124.5,3.011097978,9.418412935
124.75,2.079764848,9.988389348
125,1.477730741,9.584891833
125.25,1.614988657,8.989659955
125.5,0.732872234,8.406386925
125.75,2.100002214,7.960504727
126,1.21365832,9.178154653
126.25,1.269111618,10.41262337
126.5,1.347761241,9.170251419
126.75,1.460047283,8.991201799
127,1.943620613,9.507803076
127.25,1.533184972,8.761545846
127.5,2.541080096,9.396932584
127.75,1.139721835,8.74803183
128,1.867864865,9.644974528
128.25,0.41346499,8.621345782
128.5,0.293632791,8.327929922
128.75,-0.35548372,10.40905258
129,0.742638141,8.179153538
129.25,1.088746158,8.723624115
129.5,0.867263882,9.017128163
129.75,1.323818334,8.586083703
130,1.205133894,8.734582761
130.25,0.027471726,8.601176942
130.5,2.215469498,6.70515953
130.75,1.713629784,8.194326092
131,1.353876151,8.473030161
131.25,0.394114113,7.958257317
131.5,1.866888379,9.01633513
131.75,1.172850257,7.235462664
132,1.525629944,8.184840395
132.25,-0.123829811,7.976228923
132.5,1.464559842,9.109263237
132.75,0.23827399,9.005081701
133,-0.249771201,8.690180654
133.25,-0.546946994,8.530339392
133.5,-0.356678865,7.590802972
133.75,-1.147636322,8.5848019
134,-0.360583549,8.76450811
134.25,-0.704632271,9.041422838
134.5,0.79955339,8.068000482
134.75,1.274732837,9.301878537
135,-0.491928715,9.28632172
135.25,-0.212977188,8.975509386
135.5,-0.926993247,7.53492547
135.75,0.673576932,8.498430514
136,-1.385130719,7.092060023
136.25,0.858493227,8.542511124
136.5,0.203573929,8.215224635
136.75,-1.981249733,7.800004935
137,-0.890711317,7.469422861
137.25,-0.818853065,7.573795171
137.5,-0.084711145,6.519911407
137.75,0.466719919,6.837860466
138,-0.67309871,6.908560976
138.25,-1.1407679,7.400679274
138.5,-2.876792326,8.156429348
138.75,-1.263912779,6.283611137
139,0.136893372,7.763800891
139.25,-1.458491633,6.516094431
139.5,-0.393390309,7.781184784
139.75,-0.611350459,7.857103937
140,-2.258949061,8.182088194
140.25,-1.216352558,7.572248156
140.5,-0.354135042,7.88274932
140.75,-0.699133062,8.352462246
141,-0.610756884,7.944898802
141.25,-1.144885945,8.054819929
141.5,-2.009798487,6.784693417
141.75,-0.875571796,7.683926206
142,-1.157343077,7.455930613
142.25,-1.58982239,6.400447242
142.5,-2.683015801,8.67436834
142.75,-1.415096217,6.540219115
143,-2.19086599,7.274808604
143.25,-0.161068413,8.728483766
143.5,-1.172573158,7.645468574
143.75,-0.081911789,7.043338981
144,-1.544837753,8.049750551
144.25,-1.910912913,8.485531177
144.5,-2.202034191,6.969084029
144.75,-2.231499575,8.377559123
145,-2.119083311,7.894169306
145.25,-0.6553696,8.273938063
145.5,-2.827863432,8.028087745
145.75,-1.296844914,7.327464247
146,-2.028033673,6.00326758
146.25,-0.724402412,7.737776793
146.5,-3.150901746,7.456897329
146.75,-1.786088794,6.278481947
147,-2.939364159,7.312336479
147.25,-2.560369935,6.767835488
147.5,-2.178467018,7.273195598
147.75,-2.601602106,6.928607492
148,-1.915624489,7.920736587
148.25,-2.241587115,5.471394941
148.5,-2.017549738,7.377009732
148.75,-3.539411119,7.081596906
149,-2.650755872,6.469795361
149.25,-2.826042158,5.705240748
149.5,-2.449601555,7.149773975
149.75,-2.508258461,5.362701654
150,-1.8071529,7.321206383
150.25,-2.415884014,6.975197296
150.5,-1.533572014,5.275362441
150.75,-1.611755696,6.538015065
151,-3.794515612,6.952858979
151.25,-3.612494353,6.281612396
151.5,-3.353953204,5.433935108
151.75,-2.554460985,7.130221479
152,-3.741408689,7.404401278
152.25,-2.562861776,6.017274127
152.5,-2.461880934,6.631340237
152.75,-2.940316981,6.628195334
153,-3.196891123,7.911413458
153.25,-1.49057227,6.858362712
153.5,-3.132591112,5.913325211
153.75,-2.336657914,6.080453868
154,-3.409313687,6.211504396
154.25,-1.970382913,7.412446092
154.5,-4.605445478,7.067700862
154.75,-3.460992145,6.829504409
155,-3.05636408,6.186562788
155.25,-4.751832037,6.751795597
155.5,-0.522886584,4.245257168
155.75,-3.318538883,5.053307508
156,-1.30411214,6.012669932
156.25,-2.636593751,5.774154516
156.5,-3.293926755,6.659715777
156.75,-4.468106754,5.60977369
157,-3.697216807,7.425343432
157.25,-3.074908734,4.414511526
157.5,-4.995061847,5.936099383
157.75,-3.79620988,5.912993287
158,-2.85315062,5.537696319
158.25,-2.707110622,5.841204975
158.5,-3.487464547,6.782458645
158.75,-4.422857036,5.06684756
159,-4.542726749,4.202243643
159.25,-3.403336907,5.948003389
159.5,-3.336740109,4.752824976
159.75,-1.989732927,5.749668052
160,-3.124368813,5.495743273
160.25,-3.491146725,6.100196102
160.5,-3.451876062,5.393471796
160.75,-3.770889822,6.138675111
161,-4.102891412,5.759486392
161.25,-2.807830232,4.324504649
161.5,-3.762302187,6.119621611
161.75,-3.413886378,4.37465582
162,-3.365475868,5.717530481
162.25,-4.394148622,5.240533517
162.5,-4.528443551,4.657614284
162.75,-4.149104952,4.613501776
163,-5.526182521,3.979994522
163.25,-3.226611989,4.32008925
163.5,-3.072193252,4.521100152
163.75,-2.634013514,5.120730043
164,-5.097657194,6.586859119
164.25,-2.799283818,3.610521846
164.5,-5.030126233,6.20711437
164.75,-4.346109507,5.86944142
165,-3.999545342,4.789135895
165.25,-5.248818109,3.184286414
165.5,-3.398051411,4.782584135
165.75,-3.846880779,3.663667241
166,-3.935188137,4.546854773
166.25,-5.119298917,3.135256362
166.5,-3.47069128,3.163540928
166.75,-4.241630235,3.182803574
167,-2.679155601,3.335438999
167.25,-2.751101163,4.079799482
167.5,-4.026785778,5.069497929
167.75,-3.772403536,5.80185111
168,-2.942866279,3.774183152
168.25,-2.836243451,5.233570175
168.5,-3.865772919,4.606790007
168.75,-2.007602531,2.727535745
169,-3.267704817,4.058761724
169.25,-2.882042784,3.634920597
169.5,-4.364658144,2.482619931
169.75,-5.182790618,3.405914812
170,-3.085876562,3.429513198
170.25,-3.482168873,3.957865833
170.5,-3.400577613,3.628173174
170.75,-4.691945377,2.792439845
171,-4.519403635,3.689403328
171.25,-3.089825311,3.519094254
171.5,-4.358453812,3.634751669
171.75,-2.725833429,4.064388022
172,-4.677120381,2.433909781
172.25,-2.394125392,2.763573836
172.5,-5.476324439,4.692768058
172.75,-6.066345517,4.044851176
173,-3.852674629,3.680693333
173.25,-2.503644589,3.534641533
173.5,-3.169961951,3.269045025
173.75,-3.09648784,4.147599772
174,-4.215582802,2.741503862
174.25,-3.866351143,2.719395782
174.5,-3.784946862,3.450601603
174.75,-5.061115722,3.427093381
175,-2.670146339,3.428672558
175.25,-4.342027756,2.701514592
175.5,-3.632400598,2.41347654
175.75,-4.310901698,3.680793934
176,-2.464022505,3.844918287
176.25,-2.734455821,3.608619482
176.5,-3.408251206,3.814326817
176.75,-4.335453344,2.204778909
177,-5.071462187,2.593355417
177.25,-3.745466862,2.757895575
177.5,-3.044133486,4.544518788
177.75,-4.10046734,3.081503566
178,-5.201285095,3.413564837
178.25,-2.285888813,3.274253181
178.5,-5.017468435,1.751676588
178.75,-2.629561228,1.753456059
179,-3.31667944,1.83243998
179.25,-3.732882817,2.665511522
179.5,-3.845199576,1.813387145
179.75,-3.591983383,2.795963493
180,-4.274057649,2.880732932
180.25,-3.475921216,2.20570852
180.5,-3.452412136,2.993281676
180.75,-3.131421866,2.211739025
181,-4.784814322,2.860843833
181.25,-3.678946702,0.922840869
181.5,-3.977578706,2.751696964
181.75,-2.249477785,3.196330788
182,-5.321788816,1.286092422
182.25,-3.284882954,2.217473088
182.5,-4.303182959,2.007056609
182.75,-4.691380174,1.613240805
183,-2.700731799,2.4065805
183.25,-2.990562441,1.257607061
183.5,-3.034350602,2.040692666
183.75,-1.915631537,0.057600187
184,-3.176312699,2.64715273
184.25,-4.740693758,3.184280866
184.5,-3.73492738,0.773975254
184.75,-4.557641901,4.147373863
185,-3.409309443,1.424853665
185.25,-3.747255684,2.237698344
185.5,-3.191434636,1.780342592
185.75,-2.980910195,2.38786862
186,-2.266235026,0.892155948
186.25,-4.066553106,2.691650813
186.5,-3.027245709,2.545845102
186.75,-4.50873729,0.634286738
187,-2.673005167,2.101144501
187.25,-2.722867613,1.868138695
187.5,-4.149400109,1.089749383
187.75,-3.495508008,-0.646007387
188,-1.89434036,1.819290663
188.25,-4.664070042,2.197297978
188.5,-3.175121363,2.460325399
188.75,-4.250926447,1.385000437
189,-4.12386719,1.775083289
189.25,-2.658662099,0.382907112
189.5,-2.910355172,0.825465319
189.75,-2.46931835,0.389356159
190,-2.145321515,2.331226315
190.25,-4.36494077,-0.016632982
190.5,-3.931416731,3.009821172
190.75,-4.054037324,2.432667563
191,-3.086348592,1.584193289
191.25,-1.943660906,0.902183276
191.5,-3.075265273,0.339444482
191.75,-3.451659894,-0.490687279
192,-3.011406352,0.855665106
192.25,-4.232740278,-1.186580852
192.5,-3.744254419,2.727700477
192.75,-3.000883801,-0.33260604
193,-3.946662757,0.552845946
193.25,-4.033662736,1.343882661
193.5,-1.125862402,0.303788974
193.75,-2.414453662,1.357581294
194,-3.70814488,2.017296207
194.25,-3.674617371,1.52980568
194.5,-3.194767189,1.447262442
194.75,-3.54547741,0.635864318
195,-3.795391923,1.609483901
195.25,-1.400413058,1.338991533
195.5,-2.211539276,0.595756084
195.75,-2.600690355,0.038491752
196,-2.501470658,0.663385713
196.25,-3.48246983,-0.109097691
196.5,-3.191223959,-0.355847922
196.75,-2.477545331,1.644551592
197,-3.322546386,-0.091357696
197.25,-1.6517368,-0.68401081
197.5,-3.7049836,-0.185266038
197.75,-1.925426067,-0.267286093
198,-2.937788769,-1.040562797
198.25,-1.361085994,-1.200385774
198.5,-1.982175614,1.202208729
198.75,-2.989900136,-0.207720118
199,-2.40975195,1.33673459
199.25,-2.192780853,-0.13651568
199.5,-1.555788876,0.019526676
199.75,-2.808553976,-1.289489949
200,-1.668536568,-0.221752747
200.25,-2.437128971,1.013000385
200.5,-1.494749201,-1.47330007
200.75,-1.277481254,-0.079464494
201,-0.44111971,0.979706058
201.25,-2.744638962,-0.021992335
201.5,-2.476909861,0.550219823
201.75,-0.293915875,-2.106612739
202,-2.521242369,0.03515632
202.25,-1.861125222,-0.749113829
202.5,-2.00321414,0.465745466
202.75,-0.862055406,-0.578316206
203,-1.344671292,-0.807721628
203.25,-3.804881203,-1.032157646
203.5,-0.590716732,-1.743325332
203.75,-2.838614074,-1.948122208
204,-1.481956538,-0.782670104
204.25,-1.276587807,1.28632421
204.5,-1.101399852,-0.291793795
204.75,-0.257969851,-0.941198895
205,-2.883377708,-0.967387867
205.25,-0.894097003,-0.735062705
205.5,-0.78017605,-0.388569156
205.75,0.129148457,-2.391748889
206,-1.717116852,-0.971160628
206.25,-1.951679073,0.40433837
206.5,-1.727030814,-0.902979418
206.75,-1.436537034,-1.996522823
207,-0.207125181,-0.756665485
207.25,-1.157075339,0.469736251
207.5,-1.43716285,-2.034282737
207.75,-1.018157243,-0.77915539
208,-1.547741992,-0.706663615
208.25,-0.948017743,-0.583759662
208.5,-0.073982929,0.059037988
208.75,-1.418440553,-2.150697659
209,-1.561410367,-2.234583321
209.25,-0.135153111,-1.052956696
209.5,-0.957368026,-1.431578439
209.75,-0.351235743,-1.108117063
210,0.630027606,-0.778214174
210.25,-0.29555803,-1.541560124
210.5,-1.786180155,0.199000752
210.75,-2.10790106,-0.84871371
211,-1.277674287,-0.078542642
211.25,-0.16207762,-1.167069045
211.5,-1.005900202,-2.956503534
211.75,-1.099601264,-1.487133492
212,-0.207828674,-1.453086392
212.25,-0.032960605,0.008753042
212.5,1.448693675,-1.35237934
212.75,0.067714006,-3.13211378
213,-0.266366149,-1.141598915
213.25,-0.067204654,-2.044400705
213.5,-1.844223885,-2.188867816
213.75,-0.06426731,-1.514877959
214,-0.445430847,-1.452589599
214.25,0.169603838,-1.45344584
214.5,0.973248422,-1.527415287
214.75,0.569767744,-2.955302187
215,-1.289862512,-1.873020581
215.25,-0.704256104,-2.526108614
215.5,-1.930613678,-0.987233634
215.75,0.084890218,-1.324597205
216,-0.712510532,-1.94996686
216.25,0.152219289,-1.49877187
216.5,-0.1357871,-1.75248606
216.75,0.11130538,-2.680148961
217,1.611843089,-2.035283119
217.25,2.144868145,-2.077555241
217.5,2.436355056,-1.938259768
217.75,2.729769306,-2.286467813
218,0.130583732,-1.768594951
218.25,0.789387594,-1.099108109
218.5,3.011768296,-1.670337774
218.75,1.476977974,-2.440614289
219,-0.460198011,-1.265729582
219.25,1.252795987,-2.597283043
219.5,0.628450492,-2.949256112
219.75,2.814868551,-3.633412058
220,2.720465443,-2.571031864
220.25,1.897840168,-1.812507035
220.5,0.440076815,-1.969564968
220.75,2.472873748,-3.587694289
221,2.225462731,-1.498771032
221.25,1.173198899,-1.025853076
221.5,1.190988519,-2.084132687
221.75,2.538439657,-3.260313456
222,0.802729316,-3.104007332
222.25,0.586954043,-2.849764964
222.5,0.95545494,-1.185534266
222.75,1.803001743,-0.697392822
223,2.524049165,-2.792912278
223.25,0.462906163,-1.518271121
223.5,2.216808232,-3.487370942
223.75,1.224391392,-1.933353947
224,2.812166506,-2.693301294
224.25,2.568913563,-3.61431517
224.5,2.630975666,-3.519084116
224.75,3.291912018,-2.255459888
225,2.602752292,-2.088229167
225.25,1.749524176,-2.30391155
225.5,3.193764467,-3.374431358
225.75,3.97623857,-2.059147325
226,2.362992381,-3.757461822
226.25,1.509757328,-3.052694245
226.5,2.515574126,-2.017685872
226.75,5.099007776,-3.410036062
227,2.777098499,-1.422057569
227.25,2.242162226,-2.660520513
227.5,2.592207141,-2.799946465
227.75,2.568663536,-3.585660465
228,2.459451131,-1.449308734
228.25,3.642850253,-3.162639499
228.5,4.056146978,-3.582107461
228.75,2.412129493,-3.248284472
229,2.609833544,-2.329674004
229.25,4.795536617,-1.737091057
229.5,4.366745357,-4.921447784
229.75,3.554086152,-3.023521639
230,3.054823349,-2.161748142
230.25,3.691884472,-2.822166724
230.5,4.131439404,-2.375291679
230.75,4.470616311,-3.193084373
231,2.952366025,-4.656453816
231.25,5.325032607,-4.003897418
231.5,3.62521323,-3.574068371
231.75,5.478748137,-3.558540998
232,4.727525416,-3.211286256
232.25,4.338927214,-5.144492429
232.5,4.087412366,-3.233380468
232.75,3.956130389,-4.52117994
233,2.914876632,-1.383788723
233.25,3.5833621,-2.478833008
233.5,5.367988324,-3.121404386
233.75,5.725671457,-1.691056226
234,4.734143356,-3.406312028
234.25,4.365876711,-2.595220468
234.5,5.316772836,-3.426810701
234.75,5.729929182,-3.941343095
235,3.881535328,-2.914703025
235.25,5.814345119,-5.026540897
235.5,5.273664293,-1.960644725
235.75,5.258095474,-2.629839489
236,5.344233082,-3.385900338
236.25,5.121608006,-3.176048245
236.5,5.247985144,-2.960926532
236.75,6.183846536,-1.954106463
237,5.822065307,-3.178010605
237.25,6.63341052,-4.731823445
237.5,5.791552544,-2.489921186
237.75,4.583002069,-3.551792003
238,6.327362181,-2.507816549
238.25,5.428921471,-3.109222715
238.5,4.946284654,-3.655029127
238.75,5.702327564,-2.008759438
239,7.004597838,-4.292724765
239.25,5.029350628,-3.750732756
239.5,6.718533523,-3.868568733
239.75,5.935609875,-2.476322334
240,6.046853202,-2.610994076
240.25,5.742414361,-2.695525982
240.5,6.139561656,-3.957189105
240.75,7.447012434,-3.839621495
241,6.280535097,-3.347424023
241.25,6.574468262,-3.287682517
241.5,5.697111534,-3.42202559
241.75,5.946072705,-2.510217999
242,6.697443498,-3.776166112
242.25,7.363612225,-4.963669862
242.5,7.044852611,-4.26758747
242.75,6.500538426,-2.497495258
243,6.963254985,-2.198338327
243.25,7.933194652,-2.77872992
243.5,7.103150936,-2.734220065
243.75,8.594619363,-4.46352534
244,6.656484636,-2.623804885
244.25,6.270869926,-3.201423467
244.5,7.787316587,-4.181971466
244.75,7.279997507,-2.538546615
245,7.609122619,-3.043199384
245.25,7.834433484,-3.272330636
245.5,9.153294802,-3.447105148
245.75,6.999226461,-2.448231717
246,8.172586826,-4.125558163
246.25,8.886027777,-2.735792664
246.5,7.45048911,-3.760653675
246.75,8.12505628,-2.366254731
247,9.226749089,-6.158927089
247.25,7.466263445,-3.626511336
247.5,8.677096852,-3.960012846
247.75,8.052733727,-2.157227539
248,8.747519207,-4.07298644
248.25,9.168943526,-2.662901644
248.5,10.32779119,-2.862958284
248.75,7.404981342,-2.942299203
249,8.970480781,-3.882323571
249.25,8.646713389,-2.917559528
249.5,8.672750552,-3.787507964
249.75,8.650791417,-4.524710273
250,7.962053205,-1.930080645
250.25,9.121714451,-3.680679365
250.5,9.619547891,-3.223309579
250.75,9.107057658,-2.840402194
251,11.47343026,-3.039191537
251.25,8.02249599,-3.683110838
251.5,9.526140538,-3.416161205
251.75,10.73797655,-4.581592029
252,8.533630297,-3.473295628
252.25,8.347853811,-3.518237462
252.5,9.84239154,-3.30725803
252.75,9.263103885,-3.034550472
253,9.212602845,-3.846425267
253.25,8.834851912,-1.84757066
253.5,10.42519921,-3.888754789
253.75,8.869673646,-4.254076589
254,9.985867584,-2.442877259
254.25,8.992256197,-5.433386863
254.5,10.16922517,-2.667705872
254.75,9.557642608,-1.976631286
255,11.44093849,-4.273179266
255.25,10.36728788,-4.379584405
255.5,11.30785398,-4.456742008
255.75,9.892065856,-3.645919794
256,11.31508781,-5.661225532
256.25,12.20945466,-2.740667368
256.5,9.160930153,-2.364652114
256.75,10.60481854,-2.854620295
257,10.99509825,-4.306970035
257.25,10.11737794,-2.930234081
257.5,12.83912202,-5.104679703
257.75,11.02434842,-2.701661292
258,12.76957938,-3.857244261
258.25,10.46073711,-3.248356693
258.5,11.16206905,-4.223771701
258.75,10.98093821,-4.722076687
259,9.492255155,-3.266274682
259.25,10.89590935,-3.18942536
259.5,11.28500723,-3.368243454
259.75,11.77403243,-2.008987641
260,10.46922685,-3.798965229
260.25,11.91612745,-2.050174383
260.5,12.45597801,-2.864842825
260.75,12.24597303,-4.09686717
261,12.04372356,-4.000826374
261.25,12.43034001,-4.739093495
261.5,12.66635104,-2.001666227
261.75,11.87896328,-2.709725008
262,12.46216876,-3.952927903
262.25,13.34810224,-3.445002554
262.5,11.29678426,-3.407278022
262.75,13.31069241,-4.022391326
263,12.89957075,-3.629437417
263.25,14.25412587,-2.965934136
263.5,13.12862893,-4.030877129
263.75,13.09032707,-2.702760296
264,12.33452815,-2.393245786
264.25,14.41908324,-1.281252102
264.5,12.44616019,-3.179753456
264.75,12.52345256,-3.514644945
265,12.84958131,-2.049514721
265.25,13.20206331,-4.042999984
265.5,12.31122914,-3.357624399
265.75,13.41884654,-4.56067504
266,13.04809504,-4.928017107
266.25,14.9092388,-3.479837558
266.5,13.18027281,-3.282372141
266.75,13.27712719,-2.440235241
267,14.57902566,-3.166817399
267.25,13.37764364,-1.886931077
267.5,14.44151179,-2.064664439
267.75,13.83867394,-1.603376759
268,12.77357674,-4.187046202
268.25,13.5356951,-1.636277523
268.5,13.99055699,-4.046901094
268.75,14.44324733,-4.030517477
269,15.71651343,-1.644892901
269.25,14.44369083,-3.298858992
269.5,15.09830058,-4.632945167
269.75,13.63890634,-1.734021183
270,13.55254814,-4.276124804
270.25,14.00392266,-1.742292905
270.5,14.61401561,-1.72350376
270.75,14.85162637,-3.347584659
271,13.6847392,-2.822572273
271.25,14.2795954,-3.169108902
271.5,16.62404596,-4.145365685
271.75,15.2950695,-2.176822706
272,15.6691841,-4.227992757
272.25,13.84715262,-2.406520604
272.5,14.97024934,-2.613480689
272.75,13.78956271,-3.244157253
273,15.08960851,-2.819438783
273.25,15.3771617,-2.219017973
273.5,16.48145011,-3.298967479
273.75,15.09071933,-2.98380161
274,16.12194472,-2.894793057
274.25,14.72754089,-4.190763052
274.5,14.28054233,-2.720263366
274.75,16.71527082,-2.942542519
275,16.11229683,-3.575620393
275.25,16.52128877,-4.082982707
275.5,16.02773197,-3.204989702
275.75,14.59107479,-2.368711047
276,16.44387569,-2.638075336
276.25,15.96800463,-3.670306501
276.5,16.21671038,-2.227593142
276.75,16.16746777,-2.806124472
277,15.16573334,-1.735239843
277.25,16.869434,-3.391773744
277.5,15.70337506,-2.967694088
277.75,16.21117484,-1.97437678
278,15.40566628,-1.263351258
278.25,15.78670456,-2.73857883
278.5,14.33021026,-3.172827594
278.75,16.91138678,-1.80449756
279,16.35243199,-3.633808055
279.25,17.02057212,-3.066885253
279.5,15.79683406,-0.71424287
279.75,16.33862512,-3.566145461
280,16.05151268,-1.696575702
280.25,16.37221437,-3.849918025
280.5,16.9152726,-1.866743339
280.75,17.1332216,-2.321790874
281,17.2287625,-3.110855718
281.25,18.38622037,-2.806616542
281.5,18.13696295,-2.8380389
281.75,17.26208377,-2.594102547
282,17.30607114,-2.690997489
282.25,17.59688426,-2.856421735
282.5,17.55382507,-0.932755648
282.75,18.29592471,-2.860496673
283,18.67144592,0.123586846
283.25,17.87037323,-1.32257314
283.5,18.14160239,-2.015166414
283.75,17.51000695,-1.969372553
284,15.97118502,-2.433339089
284.25,17.89178049,-2.220627272
284.5,16.20632899,-2.181793912
284.75,17.52892162,-1.233906147
285,19.65737012,-2.278568274
285.25,18.9290741,-1.762268666
285.5,16.96517839,-1.639038378
285.75,17.75986306,-2.033374266
286,18.04975583,-2.221651512
286.25,17.31134992,-1.424848212
286.5,18.31563095,-2.232867694
286.75,18.49811837,-2.449817282
287,17.8660596,-1.339985793
287.25,18.15408027,-3.059412939
287.5,18.88386193,-2.210228089
287.75,19.1169963,-2.389771308
288,18.66167868,-1.991253081
288.25,18.32448286,-1.281791951
288.5,19.42010672,-1.167588893
288.75,18.56536142,-1.564291924
289,18.86590136,-2.850015977
289.25,19.39232183,-2.074465383
289.5,19.38011574,-1.847133642
289.75,19.55233878,-1.155419828
290,18.77086032,-1.691220327
290.25,20.4867948,-2.120663763
290.5,19.04200845,-0.962110155
290.75,19.03331588,-2.163631632
291,19.15414088,-2.468831652
291.25,18.3807331,-0.750622278
291.5,19.04831376,-1.680274987
291.75,19.7593266,-0.12909903
292,20.19453426,-1.208501318
292.25,18.13749442,-0.739689291
292.5,19.37334989,-1.950544025
292.75,18.38447877,-1.63352885
293,17.62056756,-0.819133362
293.25,20.72143335,-1.486039177
293.5,20.46679002,-2.668707953
293.75,19.61382628,-0.726932214
294,21.24434897,-1.177199961
294.25,19.79898984,-1.247088647
294.5,20.26294397,-1.47905689
294.75,20.38103075,-2.444359842
295,19.60570756,-1.657234642
295.25,18.53767881,0.934937281
295.5,20.55215723,-1.735001012
295.75,20.01103831,0.517277255
296,19.01020482,-0.375410628
296.25,19.62212557,-2.160508385
296.5,20.49784328,-0.457424696
296.75,19.2444935,-1.313288028
297,19.62241914,-1.921819338
297.25,20.47570924,-0.315805085
297.5,20.54227418,-0.385627619
297.75,19.83837654,-0.247996624
298,20.33357382,-0.400723339
298.25,21.01447524,-1.102115896
298.5,19.40747223,-1.540848874
298.75,20.7435708,0.8527755
299,20.77622737,-1.889970591
299.25,20.15233859,-2.024033259
299.5,20.38966772,-0.621947676
299.75,20.49457836,0.357197172
300,20.5462846,-0.258745844
300.25,20.312569,-0.566826304
300.5,21.24265377,-1.438017013
300.75,21.46360544,-0.223697902
301,20.24898235,-0.130249584
301.25,21.51866596,0.072511931
301.5,19.68653377,0.601880578
301.75,20.84376895,-1.29384775
302,21.34966377,-0.900886862
302.25,20.22493576,-0.32624699
302.5,21.96501761,0.381458968
302.75,20.63011675,-1.389053148
303,20.06954756,0.359340068
303.25,22.52674023,-1.823963264
303.5,21.84347825,-0.646963646
303.75,22.08376546,-0.641241143
304,24.39485703,0.767877799
304.25,20.14864989,-1.192318531
304.5,21.97683815,0.329345462
304.75,21.50119237,0.875413195
305,22.57769204,-0.592489068
305.25,22.6971166,0.948950366
305.5,22.62272285,1.51109619
305.75,21.91998446,-0.088218839
306,20.65186046,-0.133921286
306.25,20.99647945,-1.608976968
306.5,22.02067441,-0.1955814
306.75,22.59048386,-0.394752056
307,23.26372799,1.196592337
307.25,20.03277304,-0.285033725
307.5,20.86632776,-0.870127694
307.75,21.76381887,1.407716137
308,23.06824531,-0.020499944
308.25,21.05172984,0.378299337
308.5,22.62644787,1.729658569
308.75,21.86656601,-0.747219209
309,23.52865117,-0.073936179
309.25,22.46670323,-0.380564439
309.5,21.78072235,1.373510952
309.75,21.93624889,-1.056898273
310,22.89069969,0.483005894
310.25,22.92513198,0.896103777
310.5,22.40322565,0.924998486
310.75,23.6808731,0.209582232
311,21.72310913,0.065206921
311.25,23.91214263,0.66261587
311.5,21.55786902,-0.223881582
311.75,21.94103167,0.40594304
312,23.6249069,0.963117179
312.25,22.36189936,-2.024887394
312.5,21.9382945,1.560939112
312.75,22.55559921,1.26824265
313,21.83128828,0.571448231
313.25,23.37508018,-1.073065677
313.5,21.59613404,0.655176841
313.75,21.50185988,-0.739636595
314,22.59735162,0.0711857
314.25,22.87905761,0.808601092
314.5,22.51557783,2.345998184
314.75,22.81670969,1.247689195
